Step,Function,Nodes,p,Is isomorphic,Test result,Test execution time,NX execution time
2,dummy_test,280,0.4,False,False,0.021993160247802734,0.0010116100311279297
2,first_test,280,0.4,False,False,0.023487329483032227,0.0010116100311279297
2,second_test,280,0.4,False,False,0.1165013313293457,0.0010116100311279297
2,third_test,280,0.4,False,False,0.03081679344177246,0.0010116100311279297
0,dummy_test,290,0.4,False,False,0.02559185028076172,0.0
0,first_test,290,0.4,False,False,0.03000330924987793,0.0
0,second_test,290,0.4,False,False,0.13634705543518066,0.0
0,third_test,290,0.4,False,False,0.03343319892883301,0.0
1,dummy_test,290,0.4,False,False,0.023999691009521484,0.0
1,first_test,290,0.4,False,False,0.026007413864135742,0.0
1,second_test,290,0.4,False,False,0.13039159774780273,0.0
1,third_test,290,0.4,False,False,0.03307223320007324,0.0
2,dummy_test,290,0.4,False,False,0.024518966674804688,0.0
2,first_test,290,0.4,False,False,0.0279998779296875,0.0
2,second_test,290,0.4,False,False,0.12165164947509766,0.0
2,third_test,290,0.4,False,False,0.03382730484008789,0.0
0,dummy_test,300,0.4,False,False,0.026291608810424805,0.00101470947265625
0,first_test,300,0.4,False,False,0.030611753463745117,0.00101470947265625
0,second_test,300,0.4,False,False,0.13709735870361328,0.00101470947265625
0,third_test,300,0.4,False,False,0.0367431640625,0.00101470947265625
1,dummy_test,300,0.4,False,False,0.028118371963500977,0.0
1,first_test,300,0.4,False,False,0.03383660316467285,0.0
1,second_test,300,0.4,False,False,0.15649747848510742,0.0
1,third_test,300,0.4,False,False,0.03545713424682617,0.0
2,dummy_test,300,0.4,False,False,0.02597951889038086,0.0
2,first_test,300,0.4,False,False,0.02853536605834961,0.0
2,second_test,300,0.4,False,False,0.14813995361328125,0.0
2,third_test,300,0.4,False,False,0.03391432762145996,0.0
0,dummy_test,310,0.4,False,False,0.02700042724609375,0.0
0,first_test,310,0.4,False,False,0.030002117156982422,0.0
0,second_test,310,0.4,False,False,0.16787981986999512,0.0
0,third_test,310,0.4,False,False,0.03592634201049805,0.0
1,dummy_test,310,0.4,False,False,0.0279996395111084,0.0
1,first_test,310,0.4,False,False,0.03153276443481445,0.0
1,second_test,310,0.4,False,False,0.1968212127685547,0.0
1,third_test,310,0.4,False,False,0.03646993637084961,0.0
2,dummy_test,310,0.4,False,False,0.0280001163482666,0.0
2,first_test,310,0.4,False,False,0.032532453536987305,0.0
2,second_test,310,0.4,False,False,0.1743934154510498,0.0
2,third_test,310,0.4,False,False,0.03759169578552246,0.0
0,dummy_test,320,0.4,False,False,0.03099989891052246,0.0
0,first_test,320,0.4,False,False,0.03164029121398926,0.0
0,second_test,320,0.4,False,False,0.22283506393432617,0.0
0,third_test,320,0.4,False,False,0.03911852836608887,0.0
1,dummy_test,320,0.4,False,False,0.029125452041625977,0.0
1,first_test,320,0.4,False,False,0.03218412399291992,0.0
1,second_test,320,0.4,False,False,0.19248008728027344,0.0
1,third_test,320,0.4,False,False,0.03916668891906738,0.0
2,dummy_test,320,0.4,False,False,0.029895305633544922,0.00099945068359375
2,first_test,320,0.4,False,False,0.0318598747253418,0.00099945068359375
2,second_test,320,0.4,False,False,0.2097034454345703,0.00099945068359375
2,third_test,320,0.4,False,False,0.04115891456604004,0.00099945068359375
0,dummy_test,330,0.4,False,False,0.03279376029968262,0.0
0,first_test,330,0.4,False,False,0.03831768035888672,0.0
0,second_test,330,0.4,False,False,0.19897222518920898,0.0
0,third_test,330,0.4,False,False,0.04295849800109863,0.0
1,dummy_test,330,0.4,False,False,0.03100132942199707,0.0009984970092773438
1,first_test,330,0.4,False,False,0.03552389144897461,0.0009984970092773438
1,second_test,330,0.4,False,False,0.19166874885559082,0.0009984970092773438
1,third_test,330,0.4,False,False,0.04276680946350098,0.0009984970092773438
2,dummy_test,330,0.4,False,False,0.032054901123046875,0.0
2,first_test,330,0.4,False,False,0.03661537170410156,0.0
2,second_test,330,0.4,False,False,0.1877574920654297,0.0
2,third_test,330,0.4,False,False,0.04217123985290527,0.0
0,dummy_test,340,0.4,False,False,0.03544878959655762,0.0
0,first_test,340,0.4,False,False,0.03817939758300781,0.0
0,second_test,340,0.4,False,False,0.18468427658081055,0.0
0,third_test,340,0.4,False,False,0.04423403739929199,0.0
1,dummy_test,340,0.4,False,False,0.03299999237060547,0.0
1,first_test,340,0.4,False,False,0.03923177719116211,0.0
1,second_test,340,0.4,False,False,0.20918488502502441,0.0
1,third_test,340,0.4,False,False,0.04642891883850098,0.0
2,dummy_test,340,0.4,False,False,0.03699946403503418,0.0010004043579101562
2,first_test,340,0.4,False,False,0.040000200271606445,0.0010004043579101562
2,second_test,340,0.4,False,False,0.23523640632629395,0.0010004043579101562
2,third_test,340,0.4,False,False,0.04883885383605957,0.0010004043579101562
0,dummy_test,350,0.4,False,False,0.03762173652648926,0.0
0,first_test,350,0.4,False,False,0.04048037528991699,0.0
0,second_test,350,0.4,False,False,0.24776101112365723,0.0
0,third_test,350,0.4,False,False,0.04895496368408203,0.0
1,dummy_test,350,0.4,False,False,0.038005828857421875,0.0
1,first_test,350,0.4,False,False,0.039700984954833984,0.0
1,second_test,350,0.4,False,False,0.2487623691558838,0.0
1,third_test,350,0.4,False,False,0.05161333084106445,0.0
2,dummy_test,350,0.4,False,False,0.036841630935668945,0.0009989738464355469
2,first_test,350,0.4,False,False,0.04104304313659668,0.0009989738464355469
2,second_test,350,0.4,False,False,0.22093868255615234,0.0009989738464355469
2,third_test,350,0.4,False,False,0.04840707778930664,0.0009989738464355469
0,dummy_test,360,0.4,False,False,0.04419112205505371,0.0
0,first_test,360,0.4,False,False,0.047760725021362305,0.0
0,second_test,360,0.4,False,False,0.2945256233215332,0.0
0,third_test,360,0.4,False,False,0.05356907844543457,0.0
1,dummy_test,360,0.4,False,False,0.04331707954406738,0.0010001659393310547
1,first_test,360,0.4,False,False,0.057102203369140625,0.0010001659393310547
1,second_test,360,0.4,False,False,0.28725123405456543,0.0010001659393310547
1,third_test,360,0.4,False,False,0.05347442626953125,0.0010001659393310547
2,dummy_test,360,0.4,False,False,0.04641461372375488,0.0
2,first_test,360,0.4,False,False,0.04493260383605957,0.0
2,second_test,360,0.4,False,False,0.2462170124053955,0.0
2,third_test,360,0.4,False,False,0.05143618583679199,0.0
0,dummy_test,370,0.4,False,False,0.04054594039916992,0.0
0,first_test,370,0.4,False,False,0.04399991035461426,0.0
0,second_test,370,0.4,False,False,0.25437307357788086,0.0
0,third_test,370,0.4,False,False,0.06328701972961426,0.0
1,dummy_test,370,0.4,False,False,0.044977664947509766,0.0
1,first_test,370,0.4,False,False,0.05103325843811035,0.0
1,second_test,370,0.4,False,False,0.26227426528930664,0.0
1,third_test,370,0.4,False,False,0.05449247360229492,0.0
2,dummy_test,370,0.4,False,False,0.04161262512207031,0.0
2,first_test,370,0.4,False,False,0.04431033134460449,0.0
2,second_test,370,0.4,False,False,0.2999691963195801,0.0
2,third_test,370,0.4,False,False,0.054930925369262695,0.0
0,dummy_test,380,0.4,False,False,0.04253125190734863,0.0010061264038085938
0,first_test,380,0.4,False,False,0.04959678649902344,0.0010061264038085938
0,second_test,380,0.4,False,False,0.33692336082458496,0.0010061264038085938
0,third_test,380,0.4,False,False,0.05655312538146973,0.0010061264038085938
1,dummy_test,380,0.4,False,False,0.04485893249511719,0.0
1,first_test,380,0.4,False,False,0.04498910903930664,0.0
1,second_test,380,0.4,False,False,0.3051159381866455,0.0
1,third_test,380,0.4,False,False,0.06000041961669922,0.0
2,dummy_test,380,0.4,False,False,0.04196500778198242,0.0
2,first_test,380,0.4,False,False,0.04736328125,0.0
2,second_test,380,0.4,False,False,0.3159308433532715,0.0
2,third_test,380,0.4,False,False,0.06053566932678223,0.0
0,dummy_test,390,0.4,False,False,0.04400134086608887,0.0009987354278564453
0,first_test,390,0.4,False,False,0.04761552810668945,0.0009987354278564453
0,second_test,390,0.4,False,False,0.3457024097442627,0.0009987354278564453
0,third_test,390,0.4,False,False,0.05926847457885742,0.0009987354278564453
1,dummy_test,390,0.4,False,False,0.046575307846069336,0.0
1,first_test,390,0.4,False,False,0.035843610763549805,0.0
1,second_test,390,0.4,False,False,0.3294196128845215,0.0
1,third_test,390,0.4,False,False,0.06291747093200684,0.0
2,dummy_test,390,0.4,False,False,0.04729461669921875,0.0
2,first_test,390,0.4,False,False,0.046872615814208984,0.0
2,second_test,390,0.4,False,False,0.29758596420288086,0.0
2,third_test,390,0.4,False,False,0.06289958953857422,0.0
0,dummy_test,400,0.4,False,False,0.047274112701416016,0.0
0,first_test,400,0.4,False,False,0.046875715255737305,0.0
0,second_test,400,0.4,False,False,0.32982587814331055,0.0
0,third_test,400,0.4,False,False,0.06250762939453125,0.0
1,dummy_test,400,0.4,False,False,0.04688072204589844,0.0156252384185791
1,first_test,400,0.4,False,False,0.04727649688720703,0.0156252384185791
1,second_test,400,0.4,False,False,0.3773181438446045,0.0156252384185791
1,third_test,400,0.4,False,False,0.06502962112426758,0.0156252384185791
2,dummy_test,400,0.4,False,False,0.04689335823059082,0.0
2,first_test,400,0.4,False,False,0.047289133071899414,0.0
2,second_test,400,0.4,False,False,0.36113905906677246,0.0
2,third_test,400,0.4,False,False,0.06289172172546387,0.0
0,dummy_test,410,0.4,False,False,0.04726886749267578,0.0
0,first_test,410,0.4,False,False,0.04723191261291504,0.0
0,second_test,410,0.4,False,False,0.42351627349853516,0.0
0,third_test,410,0.4,False,False,0.07102298736572266,0.0
1,dummy_test,410,0.4,False,False,0.047316789627075195,0.0
1,first_test,410,0.4,False,False,0.04684305191040039,0.0
1,second_test,410,0.4,False,False,0.41265392303466797,0.0
1,third_test,410,0.4,False,False,0.07397270202636719,0.0
2,dummy_test,410,0.4,False,False,0.04688715934753418,0.0
2,first_test,410,0.4,False,False,0.06261610984802246,0.0
2,second_test,410,0.4,False,False,0.4391915798187256,0.0
2,third_test,410,0.4,False,False,0.07853460311889648,0.0
0,dummy_test,420,0.4,False,False,0.04688668251037598,0.0
0,first_test,420,0.4,False,False,0.06288671493530273,0.0
0,second_test,420,0.4,False,False,0.3922770023345947,0.0
0,third_test,420,0.4,False,False,0.07836031913757324,0.0
1,dummy_test,420,0.4,False,False,0.046874046325683594,0.0
1,first_test,420,0.4,False,False,0.06541037559509277,0.0
1,second_test,420,0.4,False,False,0.4465317726135254,0.0
1,third_test,420,0.4,False,False,0.06902265548706055,0.0
2,dummy_test,420,0.4,False,False,0.046892404556274414,0.0
2,first_test,420,0.4,False,False,0.0628819465637207,0.0
2,second_test,420,0.4,False,False,0.40793585777282715,0.0
2,third_test,420,0.4,False,False,0.06301116943359375,0.0
0,dummy_test,430,0.4,False,False,0.06308722496032715,0.0
0,first_test,430,0.4,False,False,0.06250977516174316,0.0
0,second_test,430,0.4,False,False,0.4719536304473877,0.0
0,third_test,430,0.4,False,False,0.07857179641723633,0.0
1,dummy_test,430,0.4,False,False,0.06289505958557129,0.0
1,first_test,430,0.4,False,False,0.06292438507080078,0.0
1,second_test,430,0.4,False,False,0.486799955368042,0.0
1,third_test,430,0.4,False,False,0.0628962516784668,0.0
2,dummy_test,430,0.4,False,False,0.0468754768371582,0.0
2,first_test,430,0.4,False,False,0.06290078163146973,0.0
2,second_test,430,0.4,False,False,0.4552748203277588,0.0
2,third_test,430,0.4,False,False,0.0785675048828125,0.0
0,dummy_test,440,0.4,False,False,0.06323981285095215,0.0
0,first_test,440,0.4,False,False,0.0626518726348877,0.0
0,second_test,440,0.4,False,False,0.48659253120422363,0.0
0,third_test,440,0.4,False,False,0.09365129470825195,0.0
1,dummy_test,440,0.4,False,False,0.07813525199890137,0.0
1,first_test,440,0.4,False,False,0.07852554321289062,0.0
1,second_test,440,0.4,False,False,0.5348989963531494,0.0
1,third_test,440,0.4,False,False,0.07354092597961426,0.0
2,dummy_test,440,0.4,False,False,0.04839801788330078,0.0
2,first_test,440,0.4,False,False,0.07703185081481934,0.0
2,second_test,440,0.4,False,False,0.4993593692779541,0.0
2,third_test,440,0.4,False,False,0.08202958106994629,0.0
0,dummy_test,450,0.4,False,False,0.06249856948852539,0.0
0,first_test,450,0.4,False,False,0.06289124488830566,0.0
0,second_test,450,0.4,False,False,0.517822265625,0.0
0,third_test,450,0.4,False,False,0.07854509353637695,0.0
1,dummy_test,450,0.4,False,False,0.06284642219543457,0.0
1,first_test,450,0.4,False,False,0.0628657341003418,0.0
1,second_test,450,0.4,False,False,0.5020899772644043,0.0
1,third_test,450,0.4,False,False,0.07856249809265137,0.0
2,dummy_test,450,0.4,False,False,0.06737923622131348,0.0
2,first_test,450,0.4,False,False,0.05832862854003906,0.0
2,second_test,450,0.4,False,False,0.6121649742126465,0.0
2,third_test,450,0.4,False,False,0.09417271614074707,0.0
0,dummy_test,460,0.4,False,False,0.05793428421020508,0.0
0,first_test,460,0.4,False,False,0.07852983474731445,0.0
0,second_test,460,0.4,False,False,0.5333168506622314,0.0
0,third_test,460,0.4,False,False,0.09421730041503906,0.0
1,dummy_test,460,0.4,False,False,0.0626225471496582,0.0
1,first_test,460,0.4,False,False,0.06289911270141602,0.0
1,second_test,460,0.4,False,False,0.5027768611907959,0.0
1,third_test,460,0.4,False,False,0.08107876777648926,0.0
2,dummy_test,460,0.4,False,False,0.06251072883605957,0.0
2,first_test,460,0.4,False,False,0.07852959632873535,0.0
2,second_test,460,0.4,False,False,0.5020225048065186,0.0
2,third_test,460,0.4,False,False,0.07852435111999512,0.0
0,dummy_test,470,0.4,False,False,0.06263399124145508,0.0
0,first_test,470,0.4,False,False,0.0629281997680664,0.0
0,second_test,470,0.4,False,False,0.6272845268249512,0.0
0,third_test,470,0.4,False,False,0.07889366149902344,0.0
1,dummy_test,470,0.4,False,False,0.06249713897705078,0.0
1,first_test,470,0.4,False,False,0.0785973072052002,0.0
1,second_test,470,0.4,False,False,0.5649678707122803,0.0
1,third_test,470,0.4,False,False,0.09414124488830566,0.0
2,dummy_test,470,0.4,False,False,0.05591154098510742,0.0
2,first_test,470,0.4,False,False,0.07852673530578613,0.0
2,second_test,470,0.4,False,False,0.5336341857910156,0.0
2,third_test,470,0.4,False,False,0.09347701072692871,0.0
0,dummy_test,480,0.4,False,False,0.06292176246643066,0.015624284744262695
0,first_test,480,0.4,False,False,0.11175870895385742,0.015624284744262695
0,second_test,480,0.4,False,False,0.9042034149169922,0.015624284744262695
0,third_test,480,0.4,False,False,0.10978102684020996,0.015624284744262695
1,dummy_test,480,0.4,False,False,0.07812237739562988,0.0
1,first_test,480,0.4,False,False,0.07853007316589355,0.0
1,second_test,480,0.4,False,False,0.6423821449279785,0.0
1,third_test,480,0.4,False,False,0.09414482116699219,0.0
2,dummy_test,480,0.4,False,False,0.06251001358032227,0.004516124725341797
2,first_test,480,0.4,False,False,0.07854795455932617,0.004516124725341797
2,second_test,480,0.4,False,False,0.6116740703582764,0.004516124725341797
2,third_test,480,0.4,False,False,0.09412002563476562,0.004516124725341797
0,dummy_test,490,0.4,False,False,0.0769047737121582,0.0
0,first_test,490,0.4,False,False,0.06250762939453125,0.0
0,second_test,490,0.4,False,False,0.6281273365020752,0.0
0,third_test,490,0.4,False,False,0.09431743621826172,0.0
1,dummy_test,490,0.4,False,False,0.07592582702636719,0.0
1,first_test,490,0.4,False,False,0.07851171493530273,0.0
1,second_test,490,0.4,False,False,0.6273407936096191,0.0
1,third_test,490,0.4,False,False,0.0941307544708252,0.0
2,dummy_test,490,0.4,False,False,0.07821345329284668,0.0
2,first_test,490,0.4,False,False,0.07854104042053223,0.0
2,second_test,490,0.4,False,False,0.5802805423736572,0.0
2,third_test,490,0.4,False,False,0.0941932201385498,0.0
0,dummy_test,10,0.6,False,False,0.0,0.0
0,first_test,10,0.6,False,False,0.0,0.0
0,second_test,10,0.6,False,False,0.0,0.0
0,third_test,10,0.6,False,False,0.0,0.0
1,dummy_test,10,0.6,False,False,0.0,0.0
1,first_test,10,0.6,False,False,0.0,0.0
1,second_test,10,0.6,False,False,0.0,0.0
1,third_test,10,0.6,False,False,0.0,0.0
2,dummy_test,10,0.6,False,True,0.0,0.0
2,first_test,10,0.6,False,False,0.0,0.0
2,second_test,10,0.6,False,False,0.0,0.0
2,third_test,10,0.6,False,False,0.0,0.0
0,dummy_test,20,0.6,False,False,0.0,0.0
0,first_test,20,0.6,False,False,0.0,0.0
0,second_test,20,0.6,False,False,0.0,0.0
0,third_test,20,0.6,False,False,0.0,0.0
1,dummy_test,20,0.6,False,False,0.0,0.0
1,first_test,20,0.6,False,False,0.0,0.0
1,second_test,20,0.6,False,False,0.0,0.0
1,third_test,20,0.6,False,False,0.0,0.0
2,dummy_test,20,0.6,False,False,0.0,0.0
2,first_test,20,0.6,False,False,0.0,0.0
2,second_test,20,0.6,False,False,0.0,0.0
2,third_test,20,0.6,False,False,0.0,0.0
0,dummy_test,30,0.6,False,False,0.0,0.0
0,first_test,30,0.6,False,False,0.0,0.0
0,second_test,30,0.6,False,False,0.015586376190185547,0.0
0,third_test,30,0.6,False,False,0.0,0.0
1,dummy_test,30,0.6,False,False,0.0,0.0
1,first_test,30,0.6,False,False,0.0,0.0
1,second_test,30,0.6,False,False,0.0,0.0
1,third_test,30,0.6,False,False,0.0,0.0
2,dummy_test,30,0.6,False,False,0.0,0.0
2,first_test,30,0.6,False,False,0.0,0.0
2,second_test,30,0.6,False,False,0.0,0.0
2,third_test,30,0.6,False,False,0.0,0.0
0,dummy_test,40,0.6,False,True,0.0,0.0
0,first_test,40,0.6,False,False,0.0,0.0
0,second_test,40,0.6,False,False,0.0,0.0
0,third_test,40,0.6,False,False,0.0,0.0
1,dummy_test,40,0.6,False,False,0.0,0.0
1,first_test,40,0.6,False,False,0.0,0.0
1,second_test,40,0.6,False,False,0.015625953674316406,0.0
1,third_test,40,0.6,False,False,0.0,0.0
2,dummy_test,40,0.6,False,False,0.0,0.0
2,first_test,40,0.6,False,False,0.0,0.0
2,second_test,40,0.6,False,False,0.0,0.0
2,third_test,40,0.6,False,False,0.0,0.0
0,dummy_test,50,0.6,False,False,0.0,0.0
0,first_test,50,0.6,False,False,0.0,0.0
0,second_test,50,0.6,False,False,0.015624284744262695,0.0
0,third_test,50,0.6,False,False,0.0,0.0
1,dummy_test,50,0.6,False,False,0.0,0.0
1,first_test,50,0.6,False,False,0.0,0.0
1,second_test,50,0.6,False,False,0.010510921478271484,0.0
1,third_test,50,0.6,False,False,0.0,0.0
2,dummy_test,50,0.6,False,False,0.0,0.0
2,first_test,50,0.6,False,False,0.0,0.0
2,second_test,50,0.6,False,False,0.0055196285247802734,0.0
2,third_test,50,0.6,False,False,0.0,0.0
0,dummy_test,60,0.6,False,True,0.0,0.0
0,first_test,60,0.6,False,False,0.0,0.0
0,second_test,60,0.6,False,True,0.01563286781311035,0.0
0,third_test,60,0.6,False,False,0.0,0.0
1,dummy_test,60,0.6,False,False,0.0,0.0
1,first_test,60,0.6,False,False,0.0,0.0
1,second_test,60,0.6,False,False,0.015656709671020508,0.0
1,third_test,60,0.6,False,False,0.0,0.0
2,dummy_test,60,0.6,False,False,0.0,0.0
2,first_test,60,0.6,False,False,0.0,0.0
2,second_test,60,0.6,False,False,0.015596389770507812,0.0
2,third_test,60,0.6,False,False,0.0,0.0
0,dummy_test,70,0.6,False,False,0.0,0.0
0,first_test,70,0.6,False,False,0.0,0.0
0,second_test,70,0.6,False,False,0.015632152557373047,0.0
0,third_test,70,0.6,False,False,0.0,0.0
1,dummy_test,70,0.6,False,False,0.0,0.0
1,first_test,70,0.6,False,False,0.0,0.0
1,second_test,70,0.6,False,False,0.015614986419677734,0.0
1,third_test,70,0.6,False,False,0.0,0.0
2,dummy_test,70,0.6,False,False,0.0,0.0
2,first_test,70,0.6,False,False,0.016663074493408203,0.0
2,second_test,70,0.6,False,False,0.0,0.0
2,third_test,70,0.6,False,False,0.0,0.0
0,dummy_test,80,0.6,False,False,0.0,0.0
0,first_test,80,0.6,False,False,0.0,0.0
0,second_test,80,0.6,False,False,0.015633106231689453,0.0
0,third_test,80,0.6,False,False,0.0,0.0
1,dummy_test,80,0.6,False,False,0.01564645767211914,0.0
1,first_test,80,0.6,False,False,0.0,0.0
1,second_test,80,0.6,False,False,0.015604257583618164,0.0
1,third_test,80,0.6,False,False,0.0,0.0
2,dummy_test,80,0.6,False,False,0.0,0.0
2,first_test,80,0.6,False,False,0.015650510787963867,0.0
2,second_test,80,0.6,False,False,0.0,0.0
2,third_test,80,0.6,False,False,0.015601634979248047,0.0
0,dummy_test,90,0.6,False,False,0.0,0.0
0,first_test,90,0.6,False,False,0.0,0.0
0,second_test,90,0.6,False,False,0.024643898010253906,0.0
0,third_test,90,0.6,False,False,0.0,0.0
1,dummy_test,90,0.6,False,False,0.015625,0.0
1,first_test,90,0.6,False,False,0.0,0.0
1,second_test,90,0.6,False,False,0.015625,0.0
1,third_test,90,0.6,False,False,0.0,0.0
2,dummy_test,90,0.6,False,False,0.0,0.0
2,first_test,90,0.6,False,False,0.0,0.0
2,second_test,90,0.6,False,False,0.028652429580688477,0.0
2,third_test,90,0.6,False,False,0.0030050277709960938,0.0
0,dummy_test,100,0.6,False,False,0.0,0.0
0,first_test,100,0.6,False,False,0.015635013580322266,0.0
0,second_test,100,0.6,False,False,0.015624761581420898,0.0
0,third_test,100,0.6,False,False,0.015624761581420898,0.0
1,dummy_test,100,0.6,False,False,0.0,0.0
1,first_test,100,0.6,False,False,0.015624284744262695,0.0
1,second_test,100,0.6,False,False,0.015624046325683594,0.0
1,third_test,100,0.6,False,False,0.015625715255737305,0.0
2,dummy_test,100,0.6,False,False,0.0,0.0
2,first_test,100,0.6,False,False,0.012511253356933594,0.0
2,second_test,100,0.6,False,False,0.01563429832458496,0.0
2,third_test,100,0.6,False,False,0.01564764976501465,0.0
0,dummy_test,110,0.6,False,False,0.015607357025146484,0.0
0,first_test,110,0.6,False,False,0.0,0.0
0,second_test,110,0.6,False,False,0.04075360298156738,0.0
0,third_test,110,0.6,False,False,0.0065059661865234375,0.0
1,dummy_test,110,0.6,False,False,0.0,0.0
1,first_test,110,0.6,False,False,0.015633106231689453,0.0
1,second_test,110,0.6,False,False,0.03172492980957031,0.0
1,third_test,110,0.6,False,False,0.0,0.0
2,dummy_test,110,0.6,False,True,0.0,0.0
2,first_test,110,0.6,False,False,0.015605926513671875,0.0
2,second_test,110,0.6,False,False,0.03168010711669922,0.0
2,third_test,110,0.6,False,True,0.015594720840454102,0.0
0,dummy_test,120,0.6,False,False,0.0,0.0
0,first_test,120,0.6,False,False,0.015620708465576172,0.0
0,second_test,120,0.6,False,False,0.04725933074951172,0.0
0,third_test,120,0.6,False,False,0.0,0.0
1,dummy_test,120,0.6,False,False,0.0,0.0
1,first_test,120,0.6,False,False,0.0,0.0
1,second_test,120,0.6,False,False,0.0625,0.0
1,third_test,120,0.6,False,False,0.011507034301757812,0.0
2,dummy_test,120,0.6,False,False,0.0,0.0
2,first_test,120,0.6,False,False,0.0,0.0
2,second_test,120,0.6,False,False,0.06251239776611328,0.0
2,third_test,120,0.6,False,False,0.0,0.0
0,dummy_test,130,0.6,False,False,0.0,0.0
0,first_test,130,0.6,False,False,0.017638683319091797,0.0
0,second_test,130,0.6,False,False,0.045271873474121094,0.0
0,third_test,130,0.6,False,False,0.0,0.0
1,dummy_test,130,0.6,False,False,0.0,0.0
1,first_test,130,0.6,False,False,0.0156252384185791,0.0
1,second_test,130,0.6,False,False,0.06289982795715332,0.0
1,third_test,130,0.6,False,False,0.0,0.0
2,dummy_test,130,0.6,False,False,0.0,0.0
2,first_test,130,0.6,False,False,0.015627384185791016,0.0
2,second_test,130,0.6,False,False,0.050837039947509766,0.0
2,third_test,130,0.6,False,False,0.012508153915405273,0.0
0,dummy_test,140,0.6,False,False,0.015639305114746094,0.0
0,first_test,140,0.6,False,False,0.0,0.0
0,second_test,140,0.6,False,False,0.07889175415039062,0.0
0,third_test,140,0.6,False,False,0.0156252384185791,0.0
1,dummy_test,140,0.6,False,False,0.015625715255737305,0.0
1,first_test,140,0.6,False,False,0.0,0.0
1,second_test,140,0.6,False,False,0.07856154441833496,0.0
1,third_test,140,0.6,False,False,0.015624284744262695,0.0
2,dummy_test,140,0.6,False,False,0.015629291534423828,0.0
2,first_test,140,0.6,False,False,0.015622854232788086,0.0
2,second_test,140,0.6,False,False,0.04676699638366699,0.0
2,third_test,140,0.6,False,False,0.015643596649169922,0.0
0,dummy_test,150,0.6,False,False,0.015622854232788086,0.0
0,first_test,150,0.6,False,False,0.0,0.0
0,second_test,150,0.6,False,False,0.07851934432983398,0.0
0,third_test,150,0.6,False,False,0.015627622604370117,0.0
1,dummy_test,150,0.6,False,False,0.016013145446777344,0.0
1,first_test,150,0.6,False,False,0.0,0.0
1,second_test,150,0.6,False,False,0.09676980972290039,0.0
1,third_test,150,0.6,False,False,0.013006448745727539,0.0
2,dummy_test,150,0.6,False,True,0.019770383834838867,0.0
2,first_test,150,0.6,False,False,0.011506319046020508,0.0
2,second_test,150,0.6,False,False,0.07853555679321289,0.0
2,third_test,150,0.6,False,False,0.015630483627319336,0.0
0,dummy_test,160,0.6,False,False,0.015614509582519531,0.0
0,first_test,160,0.6,False,False,0.015625953674316406,0.0
0,second_test,160,0.6,False,False,0.12543892860412598,0.0
0,third_test,160,0.6,False,False,0.016028165817260742,0.0
1,dummy_test,160,0.6,False,False,0.015665531158447266,0.0
1,first_test,160,0.6,False,False,0.015607118606567383,0.0
1,second_test,160,0.6,False,False,0.1098031997680664,0.0
1,third_test,160,0.6,False,False,0.015624284744262695,0.0
2,dummy_test,160,0.6,False,False,0.01562786102294922,0.0
2,first_test,160,0.6,False,False,0.01762986183166504,0.0
2,second_test,160,0.6,False,False,0.10818791389465332,0.0
2,third_test,160,0.6,False,False,0.015635251998901367,0.0
0,dummy_test,170,0.6,False,False,0.015624761581420898,0.0
0,first_test,170,0.6,False,False,0.015639066696166992,0.0
0,second_test,170,0.6,False,False,0.14139342308044434,0.0
0,third_test,170,0.6,False,False,0.015633106231689453,0.0
1,dummy_test,170,0.6,False,False,0.016208648681640625,0.0
1,first_test,170,0.6,False,False,0.01500701904296875,0.0
1,second_test,170,0.6,False,False,0.14144659042358398,0.0
1,third_test,170,0.6,False,False,0.01563715934753418,0.0
2,dummy_test,170,0.6,False,False,0.01562190055847168,0.0
2,first_test,170,0.6,False,False,0.0,0.0
2,second_test,170,0.6,False,False,0.1414780616760254,0.0
2,third_test,170,0.6,False,False,0.015635013580322266,0.0
0,dummy_test,180,0.6,False,False,0.015627145767211914,0.0
0,first_test,180,0.6,False,False,0.020488500595092773,0.0
0,second_test,180,0.6,False,False,0.1524360179901123,0.0
0,third_test,180,0.6,False,False,0.015635013580322266,0.0
1,dummy_test,180,0.6,False,False,0.01562786102294922,0.0
1,first_test,180,0.6,False,False,0.01872396469116211,0.0
1,second_test,180,0.6,False,False,0.1392040252685547,0.0
1,third_test,180,0.6,False,False,0.01563405990600586,0.0
2,dummy_test,180,0.6,False,False,0.015625715255737305,0.0
2,first_test,180,0.6,False,False,0.015648365020751953,0.0
2,second_test,180,0.6,False,False,0.12600398063659668,0.0
2,third_test,180,0.6,False,False,0.015506982803344727,0.0
0,dummy_test,190,0.6,False,False,0.015624523162841797,0.0
0,first_test,190,0.6,False,False,0.015623092651367188,0.0
0,second_test,190,0.6,False,False,0.18833518028259277,0.0
0,third_test,190,0.6,False,False,0.015636205673217773,0.0
1,dummy_test,190,0.6,False,False,0.01863384246826172,0.0
1,first_test,190,0.6,False,False,0.01300668716430664,0.0
1,second_test,190,0.6,False,False,0.18830537796020508,0.0
1,third_test,190,0.6,False,False,0.01563262939453125,0.0
2,dummy_test,190,0.6,False,False,0.015621423721313477,0.0
2,first_test,190,0.6,False,False,0.015624761581420898,0.0
2,second_test,190,0.6,False,False,0.15710043907165527,0.0
